Date,Open,High,Low,Volume,20_SMA,50_SMA,Volatility,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,ATR
2010-04-15,-0.9117747529174982,-0.9098082375449884,-0.9113861801777824,0.5874015316347307,-0.915852321803711,-0.9230977964110544,-0.7315942989238933,2.1164770632225074,-0.018772179436422422,-0.034661226226023,0.044314062676580224,-0.9105365122001893,-0.9205500364722146,-0.8093262385068133
2010-04-16,-0.9096710958336608,-0.9082375798224762,-0.9121192698132501,2.3224822559096006,-0.9149913530090718,-0.9223619941418053,-0.7310933412977711,1.7478430043269988,-0.018515357890504812,-0.03238209539087589,0.03821810293069334,-0.9096938753508332,-0.9196694232301421,-0.8037295856896151
2010-04-19,-0.9108322417395209,-0.9106568355794805,-0.914242193483215,1.470071824724145,-0.9140520452381324,-0.9215215576108191,-0.7392583320331515,1.6677605029889977,-0.021033691497848485,-0.03109785337669978,0.026114284320694445,-0.9093964554612743,-0.9179984861311612,-0.7993856489373835
2010-04-20,-0.9096937062765572,-0.9096444691760627,-0.9133334527081429,2.265758013062144,-0.913301204753868,-0.9207710911022303,-0.7494597371553028,1.0909727724857676,-0.029927845179438497,-0.03197430049328362,-0.00017266228082497723,-0.909421034701471,-0.9163632401149339,-0.795043493155536
2010-04-21,-0.9019576731036137,-0.9014562296247018,-0.9035817965394257,3.398761072649991,-0.9121333143195353,-0.9197766811798739,-0.7303276509775315,1.978857611483042,-0.010051139184920451,-0.028420743936708397,0.05372276781277289,-0.9069607438215788,-0.916673024754651,-0.7740067127098655
2010-04-22,-0.9023799024873905,-0.8966177379879076,-0.9032228882844713,2.52153703477439,-0.910729273102698,-0.9187031464050761,-0.6999194434168352,2.221274484014105,0.017619781652276883,-0.01965479145100541,0.11713678304724033,-0.9034741734575282,-0.9176493414261363,-0.7637462235588194
2010-04-23,-0.8950284280493732,-0.892575746206827,-0.8949755840049087,2.5379277933057014,-0.9090572907587167,-0.9175466677084537,-0.6745112810141329,2.338669817130226,0.0453957224085263,-0.006696442151799946,0.1681414877963041,-0.9000934334322939,-0.91793127076351,-0.7630023538699117
2010-04-26,-0.8920953522699712,-0.8923673137372851,-0.8940668636211924,1.0622265983665302,-0.9075964830904383,-0.9164647314296909,-0.6567429451530187,2.131806816109576,0.0617420776185531,0.007169261243760523,0.17918035883980543,-0.897455982692705,-0.9178163820922547,-0.7649249044405899
2010-04-27,-0.8955713001525049,-0.8958063699758695,-0.8999239543378327,2.131213412302745,-0.9064743853853635,-0.9155228682799912,-0.6560205044798773,1.1153469157372116,0.0568862202214354,0.017222401951933655,0.13279671653257114,-0.8963528124072251,-0.9166743513644741,-0.7581624057482365
2010-04-28,-0.8986023679404349,-0.8986648127836585,-0.9030625102704257,2.3589552681529464,-0.9054998816667128,-0.914633856800349,-0.6551104372668238,1.0616645655395358,0.04928653996103341,0.02363816268609632,0.08854434733005631,-0.895374568895246,-0.9157055793747844,-0.7544055595908467
2010-04-29,-0.8987758019164901,-0.8941985021081176,-0.8987861370707341,1.4325459564609448,-0.9042267823510124,-0.9136243247826897,-0.6492162808169828,1.4080051553652253,0.05434099583261664,0.029852704337584867,0.0860963157246944,-0.8937606922182738,-0.914823557092621,-0.7494470555250888
2010-04-30,-0.8940331457486608,-0.8937742030908715,-0.8995573993244209,1.3565193532494941,-0.903276120885559,-0.9127359241175732,-0.6552401604257762,0.5876151134481561,0.04054549421382159,0.031871337431404106,0.03504888709181218,-0.8932997849848715,-0.9133150202981323,-0.7427194288114127
2010-05-03,-0.8981575079797964,-0.8957765740315777,-0.898121786695959,0.9474392957574823,-0.9022217653752377,-0.9117479298891535,-0.6556937575555709,0.8654377147010097,0.0373430191532618,0.03280073714901758,0.021797272507698664,-0.8923440542592546,-0.91214961563801,-0.7415174353093393
2010-05-04,-0.8988737939250181,-0.8991933081584612,-0.9028028671359256,2.1984142224588745,-0.9014974168448393,-0.9108580018818062,-0.6637547785643134,0.18372730795665748,0.017036009742482774,0.029197433946728246,-0.03334759674710755,-0.892240665904164,-0.9107172150232962,-0.7353017403170167
2010-05-05,-0.9063082404335397,-0.9030268873472141,-0.9089272681368792,2.9378441039582412,-0.9009149859588906,-0.909957839519028,-0.6729272881914,-0.028482483584723252,-0.006642152250074784,0.021246355333792807,-0.08624263769862882,-0.892349624242459,-0.9093460891681499,-0.7288948018976711
2010-05-06,-0.9057050469707306,-0.9029450131013584,-0.9467121141367875,4.807534420104846,-0.9006765634269185,-0.9092614471253269,-0.680370121580094,-0.6914707389744625,-0.04656290297851729,0.006340244199819412,-0.17085757183682035,-0.892657501297213,-0.9084841486657843,-0.6339291573312248
2010-05-07,-0.9133355177642387,-0.9116394259158209,-0.9268880559669399,6.618732735148439,-0.9009009835742723,-0.9087442322270015,-0.6709274297315657,-1.234003414459343,-0.10003340739529078,-0.017030289531559398,-0.2738357474860104,-0.8921937381931018,-0.9094941392471204,-0.6140561424914628
2010-05-10,-0.9084043674144,-0.905624799506683,-0.9090799993924674,3.407651856817649,-0.9004582006044349,-0.9079901002194258,-0.6790943567750932,-0.1938182927890835,-0.10739584122713589,-0.03730268449377656,-0.23614378743972328,-0.8923617852442427,-0.9083544507582924,-0.6002666714026612
2010-05-11,-0.9072055105917589,-0.9017242142283987,-0.9075756067206011,2.7790968129646614,-0.8999249660296864,-0.907264074041755,-0.6883846896004471,-0.0764974948225629,-0.10924352244316995,-0.05391610641917462,-0.19162871700872852,-0.8925252599621295,-0.9070263719338825,-0.6045214109053573
2010-05-12,-0.9016259257593531,-0.8993124124267708,-0.9013137679809741,1.876058305268931,-0.8993043115441559,-0.9064508272208577,-0.6933081441083098,0.17328491697414775,-0.10076824378169381,-0.0653926656493489,-0.12913363919010984,-0.8922950699622789,-0.9059607365261393,-0.6135174258111301
2010-05-13,-0.8986249985172965,-0.897920411106723,-0.903070157028883,1.6222810098166547,-0.8989470567079638,-0.9057018880544997,-0.6971201933282691,-0.042781212235503234,-0.10259992856029673,-0.07496599486691136,-0.10597894053415799,-0.8922323908880507,-0.9052676110497344,-0.6182593414630551
2010-05-14,-0.9047022345670411,-0.9042625742537127,-0.9083392629985424,2.3634136584592427,-0.8987040937087507,-0.9050433779901709,-0.7022042392042551,-0.2957555980172396,-0.11407977456755204,-0.08508198011343535,-0.11258089444470833,-0.8923676265467057,-0.9045931085355201,-0.6221906879206464
2010-05-17,-0.9050490622512212,-0.904485874879579,-0.9097061771490235,2.37953145431874,-0.8984335038915024,-0.9045046248947162,-0.7082966097386074,-0.2746051049102386,-0.12326813113100024,-0.0951415847244968,-0.11189496756486982,-0.8925489521805525,-0.9038068358705438,-0.6265489910869005
2010-05-18,-0.9033299437683449,-0.9027216925982778,-0.9077589046186629,2.471649856944753,-0.8981394497722585,-0.9039962691523742,-0.7175791558146276,-0.38434199190315904,-0.1350031120348581,-0.1057012032624624,-0.11797813760975386,-0.8929360240477955,-0.9027353751183446,-0.6309226598380857
2010-05-19,-0.9089698700943933,-0.9069125845919598,-0.9118901729298677,3.5999345617769563,-0.8985512013315532,-0.903609503434317,-0.7115016228736161,-0.6175539604118049,-0.15284953386538777,-0.11796901925838381,-0.13876006996776163,-0.8928880503324144,-0.9036715167466723,-0.6353832390827947
2010-05-20,-0.9147153587998773,-0.9136641388454423,-0.918488020431789,4.793860290069209,-0.8996377241271507,-0.9034121485473428,-0.6943459345948744,-1.1470685061118078,-0.1881878043523598,-0.13534761611933205,-0.20093783620837655,-0.8926816191145978,-0.9062329672062513,-0.6321570609448356
2010-05-21,-0.9215465917116246,-0.9131802876940415,-0.92219930837716,4.519857760457757,-0.9007166777930722,-0.9031552205831941,-0.6961055240319465,-0.8562463178080141,-0.20703913437822435,-0.15328572069811486,-0.20774480778632065,-0.8938183947430081,-0.9072442706005086,-0.6273101773634001
2010-05-24,-0.9106437475575115,-0.9084162362249407,-0.9108134481650044,2.339626911344017,-0.9015772686365099,-0.9028472746162326,-0.7046952044259205,-0.588700842476572,-0.21299467987343673,-0.16891102043434017,-0.17960722124944495,-0.8952381051092384,-0.9074650555484775,-0.6311032419313679
2010-05-25,-0.916622971464763,-0.9114979995358103,-0.9177625571634228,3.7033614179495524,-0.9022138172837955,-0.9025206927898752,-0.7045014918693109,-0.6718832769011395,-0.22054467616274828,-0.18302737693839635,-0.161249416045508,-0.8958208316186898,-0.9081621149527536,-0.6327742750374717
2010-05-26,-0.9085325402367319,-0.9075006321009172,-0.9127301948356031,2.7872077037842793,-0.902875723020778,-0.9022203841459016,-0.704464304141543,-0.7338708871455056,-0.22841185880560327,-0.19600447427654433,-0.14738918764282735,-0.8964384958614035,-0.9088735523169036,-0.6365399199420522
2010-05-27,-0.9081404715327939,-0.9061905249039396,-0.9086370787512615,1.9313137489775782,-0.9034543703524535,-0.9017738927999971,-0.7207217175271367,-0.17326126411489054,-0.2160737247602506,-0.2037451091717475,-0.08368237917189346,-0.8981413515304209,-0.9081674836833743,-0.6374958974899794
2010-05-28,-0.9015127930090101,-0.9020889611114898,-0.9053992576982142,2.6245479478280314,-0.903613696995158,-0.9012815758846079,-0.724676518447573,0.015622152459932346,-0.19928050299672606,-0.20634293897787834,-0.021115006182461597,-0.8985729882912941,-0.9080155926963358,-0.6451528108609379
2010-06-01,-0.9012866080441849,-0.8972206934076181,-0.9011152377400652,2.9070643131555887,-0.9038225999213935,-0.9006922620304694,-0.7336207539113406,0.2183287423289152,-0.1783618659399505,-0.20394345770760705,0.039682286471278166,-0.899407266087328,-0.9075100029117832,-0.6468002737304555
2010-06-02,-0.8976297162165842,-0.8980692914421102,-0.9000690592263195,2.0346756140378375,-0.9036231568914059,-0.900093477390043,-0.7266154804085052,0.37259940048211754,-0.15608248064078828,-0.19725485220398045,0.09186377712830754,-0.8987202700478123,-0.9078676455287081,-0.6566600029336911
2010-06-03,-0.8971471654731299,-0.8975110001230158,-0.9000079667240842,1.8562230177837757,-0.9033533229765606,-0.8995625141682491,-0.7194424822771179,0.30979313459306934,-0.14076275026201526,-0.1886246983303588,0.11548465696694367,-0.897955332384452,-0.9081636257449459,-0.6645995406669823
2010-06-04,-0.9024025330642521,-0.9002280165507943,-0.9044217776624494,2.35850033036659,-0.9029858503205882,-0.8991563488177082,-0.7205826357915676,-0.20081306946884292,-0.14352491728495265,-0.18231183172014617,0.0872925372925185,-0.8976923394833372,-0.9076773878451904,-0.6658923915313651
2010-06-07,-0.9023422117045747,-0.9022750714693308,-0.9075374544937379,2.9556646669609594,-0.9024151500697902,-0.898785316213424,-0.7391323414963131,-0.516043547830021,-0.15621178540748887,-0.17997722978454284,0.03889296440653525,-0.8984816990928525,-0.9055543516299256,-0.6668932382032735
2010-06-08,-0.9061499069313691,-0.9062575111162566,-0.9112792682988706,3.484081404925587,-0.9025915057384187,-0.8985037961834638,-0.7382981160183886,-0.6137315066095363,-0.16982046645458682,-0.1810225585300503,-0.00222727638439657,-0.8985874218807802,-0.9058111058369693,-0.6686392539817575
2010-06-09,-0.9074844868132844,-0.9076718345480053,-0.9136923609630974,2.805665179687897,-0.9030955996691967,-0.8983386723168468,-0.7334725238822235,-0.9656520513302811,-0.1928896563476045,-0.18679690387255582,-0.05976049807430556,-0.898715360770417,-0.9067440140069334,-0.6679738921304562
2010-06-10,-0.9124835087597428,-0.9083567039680002,-0.9139138314793782,2.4422998706135077,-0.9035338421717933,-0.8981147389421986,-0.7406493900260005,-0.47876410142531683,-0.19666406682509113,-0.19222431271082646,-0.05553966814041638,-0.8996384022268386,-0.9066279580168315,-0.668499435694802
2010-06-11,-0.9099274414783247,-0.9062128470156405,-0.9099657998921675,1.3718182610935492,-0.9037173890188964,-0.8978319960595188,-0.7438011601874396,-0.2965185773618914,-0.19375862569614477,-0.19594431471112117,-0.03476735446604867,-0.9000354116991343,-0.9065674548985553,-0.673143325195735
2010-06-14,-0.9040990209702668,-0.9022750714693308,-0.9048952445547729,1.637358947878765,-0.9036999800206414,-0.8975523086770795,-0.7436184484122204,-0.24912402771830158,-0.19004050541510867,-0.19812443296193702,-0.016033126890764852,-0.9000060532864989,-0.9065637182568962,-0.6789981548165853
2010-06-15,-0.9043403064089766,-0.9017539902954761,-0.9037574272876743,1.55432630275742,-0.9034929688715425,-0.8972284762298932,-0.7393106274153582,0.07363485574859192,-0.17659855551607728,-0.19699120695439395,0.024277023399712307,-0.8995045270224568,-0.9066933543788502,-0.6845617491128412
2010-06-16,-0.900223474280818,-0.8958733561881865,-0.8998399623429371,2.4762902223655923,-0.9029294597992192,-0.8968052027700768,-0.7236997146162575,0.46450491444784964,-0.1514611530281705,-0.19070383193633983,0.08698240655121005,-0.8978620100762942,-0.9073629195443434,-0.6852090891050628
2010-06-17,-0.8930604738908449,-0.8920397571222192,-0.8930664840927673,2.8902706097277897,-0.9020389713988434,-0.8963275498900827,-0.7035625836410726,0.6752891741599936,-0.12323173937746344,-0.1796312763351267,0.1451989193652906,-0.8955899454837326,-0.9080515292737417,-0.6901838572583229
2010-06-18,-0.8918163760484457,-0.8904765533550835,-0.8916003048218318,2.4806706233370845,-0.9006648287495088,-0.895806363371701,-0.6976612617776066,0.7720768208002229,-0.09766304189025027,-0.16530011666199326,0.18484310048075597,-0.8938808623949075,-0.907061949353632,-0.6985599026481037
2010-06-21,-0.8877146242602064,-0.8874915920780369,-0.8936544892311041,2.44292378529194,-0.8996108522009537,-0.8953728555564539,-0.6970810061209861,0.45567076319342154,-0.08647229889566439,-0.1514397510829047,0.17911541895809452,-0.8928516834191893,-0.9059812339335455,-0.6941785050198394
2010-06-22,-0.8918842275111002,-0.8897545135442776,-0.8915391919282407,2.1679723854403723,-0.8985856363240381,-0.8948907729964956,-0.6887912569431492,0.6341830824715058,-0.07175985645937134,-0.1372021823511744,0.18370447297343545,-0.8912991023407942,-0.9055598072328803,-0.6982403973764378
2010-06-23,-0.8900595466487883,-0.8907296499252415,-0.8942883137461174,2.4056318850331517,-0.8976111336159521,-0.8944548211073675,-0.6905490515467273,0.3986459941241029,-0.06736307674884137,-0.12487097336909836,0.16051169793280684,-0.8905113097906985,-0.9043735419682141,-0.7002698988103123
2010-06-24,-0.8927588872264228,-0.8918164564963529,-0.8941355824905292,2.1541162802901916,-0.8966691761443437,-0.8940987580477133,-0.6998167903231172,0.23926011591642848,-0.06930793627271437,-0.11542231367082732,0.12544259982845274,-0.8902901282893724,-0.9026098687610994,-0.7051670379707541
2010-06-25,-0.8934676229347023,-0.8939975037167379,-0.8958843247799808,1.3912376054597497,-0.8961639483599614,-0.8938271668639487,-0.7012157776712644,0.05382158423901014,-0.07684853834799438,-0.10947749174599064,0.08281490520110844,-0.889916512566627,-0.9019550970843667,-0.7108758368525349
2010-06-28,-0.8958276659311339,-0.8943845727115299,-0.8968694107914912,1.5537413827463897,-0.8957317611611058,-0.8935079170552888,-0.699948645705767,0.155099054758369,-0.08101381784942381,-0.10561323435627674,0.05750275452788669,-0.8894210227495263,-0.9015958495125342,-0.7147794543129162
2010-06-29,-0.8979464033548906,-0.8983744861910465,-0.9046737944298479,4.099521242309032,-0.8959081178402991,-0.893368913616438,-0.6982784152133659,-0.7105166158471419,-0.10950163249984006,-0.1086197961345958,-0.026087639854879798,-0.8894670667940725,-0.9019207591453945,-0.7024884216135626
2010-06-30,-0.9035335384242388,-0.9031534455709004,-0.9079497881011144,2.2709832984940137,-0.8963781506875348,-0.8932629043591982,-0.6934590452587931,-0.9749780822092661,-0.1419839658874613,-0.11797806115100971,-0.10336246920054125,-0.8895635288006057,-0.9028167061298444,-0.7020368184336134
2010-07-01,-0.9053506690496084,-0.9055131293165355,-0.9131349020758782,3.5867933588624794,-0.8969321988530455,-0.893426959147437,-0.6860287087205676,-1.1393082760707334,-0.1740973404076649,-0.132338711157122,-0.1642214910896344,-0.889552339090359,-0.9040154266818556,-0.6950478134710096
2010-07-02,-0.9082234234693329,-0.9083938942360255,-0.9131501955927929,2.0592552527235704,-0.8972735585169178,-0.8937252817774379,-0.6782215834133156,-1.221862691729754,-0.2025846368101846,-0.1499250879183934,-0.20346568672926266,-0.8893149261246147,-0.9050172342932361,-0.6955449765908817
2010-07-06,-0.9078388647344067,-0.9070019127931921,-0.9108898137927985,1.6943431551755679,-0.8973609794382645,-0.8940643888705998,-0.6759594282676682,-1.0797760977573179,-0.2215511966969744,-0.16805408197979813,-0.21006716946484172,-0.8892353665596283,-0.9052952162629125,-0.6979848385107741
2010-07-07,-0.9082234234693329,-0.902557924229352,-0.9081483387333792,1.8768771932843733,-0.8970075101774752,-0.8942298186543411,-0.681453787925745,-0.34333084919498247,-0.21641336855093998,-0.18145749788760637,-0.1525757798815522,-0.889296329911174,-0.9044689938871704,-0.6938985958565017
2010-07-08,-0.8991829509603475,-0.8994836148738589,-0.9042232474215405,2.2649131286017674,-0.8964440011051519,-0.8942901553006585,-0.696841509032058,-0.38252118671902424,-0.2133441763853257,-0.19152325376637405,-0.11196980389529008,-0.889866705045707,-0.9026114311884353,-0.6939697364810806
2010-07-09,-0.9033978153649646,-0.9017167801502365,-0.9040170704221743,0.8498616396951878,-0.8960992348276429,-0.8943203998991537,-0.7029779918299371,-0.27674692823859043,-0.207779138621582,-0.1983846326455097,-0.07298534940745723,-0.8899816636733525,-0.901742174846402,-0.6999702331443659
2010-07-12,-0.9021612476255424,-0.9002652266960339,-0.9042461469142008,1.451289393258844,-0.8959561823190243,-0.8944937725151179,-0.7055825419685564,-0.4493858648580178,-0.20791690024019055,-0.20390322435331518,-0.056648999042448106,-0.8900335293899201,-0.9013767397243823,-0.701458832130285
2010-07-13,-0.9038275748517185,-0.9043221263878675,-0.9106836367934323,4.366816689127338,-0.896050037505878,-0.8946356784956468,-0.7032002193005817,-0.8263753572074524,-0.21873854227019504,-0.21063452754271295,-0.07140284840737435,-0.8899514214626364,-0.9016714044956599,-0.6958177552588225
2010-07-14,-0.9090603319999443,-0.9047687673940288,-0.908721091137513,2.6079882124046447,-0.8963134381657811,-0.8948437257979598,-0.6992719580503152,-0.7505571240212426,-0.22517577247898643,-0.21739749333294148,-0.07178805564771999,-0.8899178471109962,-0.9022735564409196,-0.697947757029082
2010-07-15,-0.9099274414783247,-0.9038978273706214,-0.9100192660273014,2.667494074860111,-0.8969113862728482,-0.8949541647351636,-0.696919133585075,-0.8402856372069054,-0.23245276629685688,-0.2243655450544788,-0.07428313133828945,-0.8903102663016196,-0.9031053226623214,-0.6947171182015255
2010-07-16,-0.9061951479511271,-0.9053865909700637,-0.9091716177544645,3.6655365905696033,-0.8977428364723156,-0.895047190053857,-0.6996075676899602,-0.9505539192615536,-0.2408360429991618,-0.23173447123495047,-0.07916017049487267,-0.8912813960368265,-0.9037760120844119,-0.6973613008430479
2010-07-19,-0.9086833436359255,-0.9091755060582005,-0.9158992766279579,3.5941373545565245,-0.8988210342358339,-0.8950574248171772,-0.7038022762435873,-1.242158813426297,-0.25544069120896645,-0.2407558145223784,-0.09926347903455106,-0.8925912985225458,-0.9045879861964692,-0.6930292206345471
2010-07-20,-0.91394626146399,-0.9069274726254986,-0.9155861877496799,3.828443312752731,-0.8995128375297547,-0.8948125646717595,-0.7116019495979534,-0.670208920468144,-0.2538381017596836,-0.24762984638817304,-0.07313928565859094,-0.8937964300245628,-0.9046925304110434,-0.684306235040793
2010-07-21,-0.8972150169357844,-0.8978087607937899,-0.9049028709218744,4.342432023778615,-0.9002549740201741,-0.8948087456023761,-0.7304087295475132,-0.4785075531692138,-0.24734726645118715,-0.25173967418643944,-0.0395099755998778,-0.8958344940373613,-0.9039536021443294,-0.6755348012109492
2010-07-22,-0.9028021520051325,-0.901642339982543,-0.903902532176161,1.8339960573646303,-0.9007072189073889,-0.8947705581716581,-0.746206463765851,-0.11571913293846434,-0.23231945206019675,-0.2518107531184541,0.009625448035436817,-0.897386073976384,-0.903149725905457,-0.6810009806865206
2010-07-23,-0.903247011965771,-0.9013594673453075,-0.903161795782236,1.314392114232857,-0.9010500934077612,-0.8948033998025962,-0.7595729320240092,-0.04884209817321611,-0.21836914063282084,-0.24888147817679096,0.04612775692393972,-0.8986615949424064,-0.9024270019868084,-0.6890892724250735
2010-07-26,-0.9010528728424174,-0.9015678998148494,-0.9020697775004579,0.7905767470216664,-0.9013309010447896,-0.8947893467856715,-0.7703035094588352,-0.10915032354219836,-0.20853070088756545,-0.24443208805959638,0.06462148000445556,-0.8996907809262046,-0.9018527388662245,-0.6997031978716567
2010-07-27,-0.900396888122908,-0.8980692914421102,-0.9000919587189797,1.5529224947309475,-0.9014906056386955,-0.8946326238111854,-0.7798110143364094,0.2484227826892643,-0.1912831215951063,-0.23718064021898458,0.0987113176869076,-0.9005191614442561,-0.9012485745984349,-0.7038786272386335
2010-07-28,-0.8982856808021283,-0.8971834633851642,-0.9001301313371989,1.2521696232817174,-0.9013093295304954,-0.8945296696462964,-0.7758894223235326,-0.048601162316598924,-0.18401025805192783,-0.2298226869643258,0.10000706268417145,-0.9000693249541385,-0.9013742668169176,-0.7073565447071105
2010-07-29,-0.9005175308422628,-0.8996697252316999,-0.9032992335209096,1.8269770172322688,-0.9010603112275414,-0.8944418379845998,-0.7757005450002097,-0.30461876498540413,-0.18410394724382806,-0.22395637902860793,0.08185970391367889,-0.8998224688468517,-0.9011231525843025,-0.7091160838974079
2010-07-30,-0.904151792093002,-0.9018656604856236,-0.904215621054439,0.9189731885540156,-0.9007284124704817,-0.8943057366795377,-0.7794519806744796,-0.3811805059497258,-0.18605264758251439,-0.21968046231418767,0.06251100237461328,-0.8997792257534917,-0.9004621059416719,-0.7139258076177344
